,i1,isoi1,i2,isoi2,f1,isof1,f2,isof2,V
1051,12.0,1.0,6.0,2.0,12.0,1.0,6.0,2.0,-1.442404
1052,12.0,1.0,6.0,2.0,13.0,1.0,4.0,2.0,-0.300221
1053,12.0,1.0,6.0,2.0,13.0,1.0,7.0,2.0,0.490321
1054,12.0,1.0,6.0,2.0,14.0,1.0,3.0,2.0,0.300221
1055,12.0,1.0,6.0,2.0,14.0,1.0,8.0,2.0,-0.490321
1056,12.0,1.0,7.0,2.0,9.0,1.0,5.0,2.0,-0.666763
1057,12.0,1.0,7.0,2.0,12.0,1.0,4.0,2.0,0.332307
1058,12.0,1.0,7.0,2.0,12.0,1.0,7.0,2.0,-1.362973
1059,12.0,1.0,7.0,2.0,14.0,1.0,5.0,2.0,-0.552071
1060,12.0,1.0,7.0,2.0,16.0,1.0,3.0,2.0,-0.9072
1061,12.0,1.0,7.0,2.0,16.0,1.0,8.0,2.0,-0.43663
1062,12.0,1.0,8.0,2.0,9.0,1.0,4.0,2.0,-0.123028
1063,12.0,1.0,8.0,2.0,9.0,1.0,7.0,2.0,-0.491062
1064,12.0,1.0,8.0,2.0,10.0,1.0,5.0,2.0,0.396459
1065,12.0,1.0,8.0,2.0,12.0,1.0,3.0,2.0,-0.61318
1066,12.0,1.0,8.0,2.0,12.0,1.0,8.0,2.0,-0.326699
1067,12.0,1.0,8.0,2.0,13.0,1.0,5.0,2.0,0.15088
1068,12.0,1.0,8.0,2.0,14.0,1.0,4.0,2.0,-0.185138
1069,12.0,1.0,8.0,2.0,14.0,1.0,7.0,2.0,-0.251699
1070,12.0,1.0,8.0,2.0,16.0,1.0,6.0,2.0,-0.105974
1071,13.0,1.0,14.0,1.0,3.0,1.0,4.0,1.0,1.906276
1072,13.0,1.0,14.0,1.0,3.0,1.0,7.0,1.0,0.071143
1073,13.0,1.0,14.0,1.0,4.0,1.0,8.0,1.0,-0.071143
1074,13.0,1.0,14.0,1.0,5.0,1.0,6.0,1.0,-1.575506
1075,13.0,1.0,14.0,1.0,7.0,1.0,8.0,1.0,-1.556562
1076,13.0,1.0,14.0,1.0,9.0,1.0,10.0,1.0,1.218441
1077,13.0,1.0,14.0,1.0,9.0,1.0,13.0,1.0,0.04413
1078,13.0,1.0,14.0,1.0,10.0,1.0,14.0,1.0,-0.04413
1079,13.0,1.0,14.0,1.0,11.0,1.0,12.0,1.0,1.336182
1080,13.0,1.0,14.0,1.0,13.0,1.0,14.0,1.0,-1.425286
1081,13.0,1.0,14.0,1.0,15.0,1.0,16.0,1.0,-1.436851
1082,13.0,1.0,15.0,1.0,10.0,1.0,15.0,1.0,-0.310638
1083,13.0,1.0,15.0,1.0,13.0,1.0,15.0,1.0,-0.283808
1084,13.0,1.0,16.0,1.0,3.0,1.0,5.0,1.0,-0.347229
1085,13.0,1.0,16.0,1.0,5.0,1.0,8.0,1.0,-1.040976
1086,13.0,1.0,16.0,1.0,9.0,1.0,12.0,1.0,-0.271065
1087,13.0,1.0,16.0,1.0,10.0,1.0,16.0,1.0,-0.095563
1088,13.0,1.0,16.0,1.0,12.0,1.0,14.0,1.0,0.55561
1089,13.0,1.0,16.0,1.0,13.0,1.0,16.0,1.0,-1.153043
1090,13.0,1.0,3.0,2.0,9.0,1.0,6.0,2.0,0.182469
1091,13.0,1.0,3.0,2.0,10.0,1.0,3.0,2.0,-0.257154
1092,13.0,1.0,3.0,2.0,10.0,1.0,8.0,2.0,-0.327937
1093,13.0,1.0,3.0,2.0,11.0,1.0,4.0,2.0,-0.797854
1094,13.0,1.0,3.0,2.0,11.0,1.0,7.0,2.0,-0.185138
1095,13.0,1.0,3.0,2.0,13.0,1.0,3.0,2.0,-0.394086
1096,13.0,1.0,3.0,2.0,13.0,1.0,8.0,2.0,0.08246
1097,13.0,1.0,3.0,2.0,14.0,1.0,6.0,2.0,-0.236256
1098,13.0,1.0,3.0,2.0,15.0,1.0,5.0,2.0,0.596971
1099,13.0,1.0,4.0,2.0,9.0,1.0,3.0,2.0,0.463141
1100,13.0,1.0,4.0,2.0,9.0,1.0,8.0,2.0,0.063583
1101,13.0,1.0,4.0,2.0,10.0,1.0,4.0,2.0,-0.463141
1102,13.0,1.0,4.0,2.0,10.0,1.0,7.0,2.0,-0.063583
1103,13.0,1.0,4.0,2.0,11.0,1.0,5.0,2.0,0.300221
1104,13.0,1.0,4.0,2.0,12.0,1.0,6.0,2.0,-0.300221
1105,13.0,1.0,4.0,2.0,13.0,1.0,4.0,2.0,-0.552828
1106,13.0,1.0,4.0,2.0,13.0,1.0,7.0,2.0,-0.147401
1107,13.0,1.0,4.0,2.0,14.0,1.0,3.0,2.0,0.552828
1108,13.0,1.0,4.0,2.0,14.0,1.0,8.0,2.0,0.147401
1109,13.0,1.0,5.0,2.0,9.0,1.0,4.0,2.0,0.044796
1110,13.0,1.0,5.0,2.0,9.0,1.0,7.0,2.0,-0.000818
1111,13.0,1.0,5.0,2.0,10.0,1.0,5.0,2.0,0.032663
1112,13.0,1.0,5.0,2.0,12.0,1.0,3.0,2.0,-0.023017
1113,13.0,1.0,5.0,2.0,12.0,1.0,8.0,2.0,0.15088
1114,13.0,1.0,5.0,2.0,13.0,1.0,5.0,2.0,-0.555842
1115,13.0,1.0,5.0,2.0,14.0,1.0,4.0,2.0,-0.236256
1116,13.0,1.0,5.0,2.0,14.0,1.0,7.0,2.0,0.495014
1117,13.0,1.0,5.0,2.0,16.0,1.0,6.0,2.0,0.520949
1118,13.0,1.0,6.0,2.0,10.0,1.0,6.0,2.0,-0.27219
1119,13.0,1.0,6.0,2.0,11.0,1.0,3.0,2.0,0.135337
1120,13.0,1.0,6.0,2.0,11.0,1.0,8.0,2.0,-0.552071
1121,13.0,1.0,6.0,2.0,13.0,1.0,6.0,2.0,-0.224406
1122,13.0,1.0,6.0,2.0,15.0,1.0,4.0,2.0,-0.368464
1123,13.0,1.0,6.0,2.0,15.0,1.0,7.0,2.0,-0.176502
1124,13.0,1.0,7.0,2.0,9.0,1.0,3.0,2.0,-0.120218
1125,13.0,1.0,7.0,2.0,9.0,1.0,8.0,2.0,0.189809
1126,13.0,1.0,7.0,2.0,10.0,1.0,4.0,2.0,0.120218
1127,13.0,1.0,7.0,2.0,10.0,1.0,7.0,2.0,-0.189809
1128,13.0,1.0,7.0,2.0,11.0,1.0,5.0,2.0,-0.490321
1129,13.0,1.0,7.0,2.0,12.0,1.0,6.0,2.0,0.490321
1130,13.0,1.0,7.0,2.0,13.0,1.0,4.0,2.0,-0.147401
1131,13.0,1.0,7.0,2.0,13.0,1.0,7.0,2.0,-0.300889
1132,13.0,1.0,7.0,2.0,14.0,1.0,3.0,2.0,0.147401
1133,13.0,1.0,7.0,2.0,14.0,1.0,8.0,2.0,0.300889
1134,13.0,1.0,8.0,2.0,9.0,1.0,6.0,2.0,0.077841
1135,13.0,1.0,8.0,2.0,10.0,1.0,3.0,2.0,-0.144136
1136,13.0,1.0,8.0,2.0,10.0,1.0,8.0,2.0,-0.16811
1137,13.0,1.0,8.0,2.0,11.0,1.0,4.0,2.0,-0.317055
1138,13.0,1.0,8.0,2.0,11.0,1.0,7.0,2.0,-0.251699
1139,13.0,1.0,8.0,2.0,13.0,1.0,3.0,2.0,0.08246
1140,13.0,1.0,8.0,2.0,13.0,1.0,8.0,2.0,-0.506879
1141,13.0,1.0,8.0,2.0,14.0,1.0,6.0,2.0,0.495014
1142,13.0,1.0,8.0,2.0,15.0,1.0,5.0,2.0,-0.333561
1143,14.0,1.0,15.0,1.0,4.0,1.0,6.0,1.0,-0.347229
1144,14.0,1.0,15.0,1.0,6.0,1.0,7.0,1.0,-1.040976
1145,14.0,1.0,15.0,1.0,9.0,1.0,15.0,1.0,-0.095563
1146,14.0,1.0,15.0,1.0,10.0,1.0,11.0,1.0,-0.271065
1147,14.0,1.0,15.0,1.0,11.0,1.0,13.0,1.0,0.55561
1148,14.0,1.0,15.0,1.0,14.0,1.0,15.0,1.0,-1.153043
1149,14.0,1.0,16.0,1.0,9.0,1.0,16.0,1.0,-0.310638
1150,14.0,1.0,16.0,1.0,14.0,1.0,16.0,1.0,-0.283808
1151,14.0,1.0,3.0,2.0,9.0,1.0,3.0,2.0,-0.463141
1152,14.0,1.0,3.0,2.0,9.0,1.0,8.0,2.0,-0.063583
1153,14.0,1.0,3.0,2.0,10.0,1.0,4.0,2.0,0.463141
1154,14.0,1.0,3.0,2.0,10.0,1.0,7.0,2.0,0.063583
1155,14.0,1.0,3.0,2.0,11.0,1.0,5.0,2.0,-0.300221
1156,14.0,1.0,3.0,2.0,12.0,1.0,6.0,2.0,0.300221
1157,14.0,1.0,3.0,2.0,13.0,1.0,4.0,2.0,0.552828
1158,14.0,1.0,3.0,2.0,13.0,1.0,7.0,2.0,0.147401
1159,14.0,1.0,3.0,2.0,14.0,1.0,3.0,2.0,-0.552828
1160,14.0,1.0,3.0,2.0,14.0,1.0,8.0,2.0,-0.147401
1161,14.0,1.0,4.0,2.0,9.0,1.0,4.0,2.0,-0.257154
1162,14.0,1.0,4.0,2.0,9.0,1.0,7.0,2.0,-0.327937
1163,14.0,1.0,4.0,2.0,10.0,1.0,5.0,2.0,0.182469
1164,14.0,1.0,4.0,2.0,12.0,1.0,3.0,2.0,-0.797854
1165,14.0,1.0,4.0,2.0,12.0,1.0,8.0,2.0,-0.185138
1166,14.0,1.0,4.0,2.0,13.0,1.0,5.0,2.0,-0.236256
1167,14.0,1.0,4.0,2.0,14.0,1.0,4.0,2.0,-0.394086
1168,14.0,1.0,4.0,2.0,14.0,1.0,7.0,2.0,0.08246
1169,14.0,1.0,4.0,2.0,16.0,1.0,6.0,2.0,0.596971
1170,14.0,1.0,5.0,2.0,9.0,1.0,5.0,2.0,-0.27219
1171,14.0,1.0,5.0,2.0,12.0,1.0,4.0,2.0,0.135337
1172,14.0,1.0,5.0,2.0,12.0,1.0,7.0,2.0,-0.552071
1173,14.0,1.0,5.0,2.0,14.0,1.0,5.0,2.0,-0.224406
1174,14.0,1.0,5.0,2.0,16.0,1.0,3.0,2.0,-0.368464
1175,14.0,1.0,5.0,2.0,16.0,1.0,8.0,2.0,-0.176502
1176,14.0,1.0,6.0,2.0,9.0,1.0,6.0,2.0,0.032663
1177,14.0,1.0,6.0,2.0,10.0,1.0,3.0,2.0,0.044796
1178,14.0,1.0,6.0,2.0,10.0,1.0,8.0,2.0,-0.000818
1179,14.0,1.0,6.0,2.0,11.0,1.0,4.0,2.0,-0.023017
1180,14.0,1.0,6.0,2.0,11.0,1.0,7.0,2.0,0.15088
1181,14.0,1.0,6.0,2.0,13.0,1.0,3.0,2.0,-0.236256
1182,14.0,1.0,6.0,2.0,13.0,1.0,8.0,2.0,0.495014
1183,14.0,1.0,6.0,2.0,14.0,1.0,6.0,2.0,-0.555842
1184,14.0,1.0,6.0,2.0,15.0,1.0,5.0,2.0,0.520949
1185,14.0,1.0,7.0,2.0,9.0,1.0,4.0,2.0,-0.144136
1186,14.0,1.0,7.0,2.0,9.0,1.0,7.0,2.0,-0.16811
1187,14.0,1.0,7.0,2.0,10.0,1.0,5.0,2.0,0.077841
1188,14.0,1.0,7.0,2.0,12.0,1.0,3.0,2.0,-0.317055
1189,14.0,1.0,7.0,2.0,12.0,1.0,8.0,2.0,-0.251699
1190,14.0,1.0,7.0,2.0,13.0,1.0,5.0,2.0,0.495014
1191,14.0,1.0,7.0,2.0,14.0,1.0,4.0,2.0,0.08246
1192,14.0,1.0,7.0,2.0,14.0,1.0,7.0,2.0,-0.506879
1193,14.0,1.0,7.0,2.0,16.0,1.0,6.0,2.0,-0.333561
1194,14.0,1.0,8.0,2.0,9.0,1.0,3.0,2.0,0.120218
1195,14.0,1.0,8.0,2.0,9.0,1.0,8.0,2.0,-0.189809
1196,14.0,1.0,8.0,2.0,10.0,1.0,4.0,2.0,-0.120218
1197,14.0,1.0,8.0,2.0,10.0,1.0,7.0,2.0,0.189809
1198,14.0,1.0,8.0,2.0,11.0,1.0,5.0,2.0,0.490321
1199,14.0,1.0,8.0,2.0,12.0,1.0,6.0,2.0,-0.490321
1200,14.0,1.0,8.0,2.0,13.0,1.0,4.0,2.0,0.147401
1201,14.0,1.0,8.0,2.0,13.0,1.0,7.0,2.0,0.300889
1202,14.0,1.0,8.0,2.0,14.0,1.0,3.0,2.0,-0.147401
1203,14.0,1.0,8.0,2.0,14.0,1.0,8.0,2.0,-0.300889
1204,15.0,1.0,16.0,1.0,3.0,1.0,4.0,1.0,1.678265
1205,15.0,1.0,16.0,1.0,3.0,1.0,7.0,1.0,-0.776447
1206,15.0,1.0,16.0,1.0,4.0,1.0,8.0,1.0,0.776447
1207,15.0,1.0,16.0,1.0,5.0,1.0,6.0,1.0,-3.855242
1208,15.0,1.0,16.0,1.0,7.0,1.0,8.0,1.0,-3.205069
1209,15.0,1.0,16.0,1.0,9.0,1.0,10.0,1.0,1.073403
1210,15.0,1.0,16.0,1.0,9.0,1.0,13.0,1.0,0.406201
1211,15.0,1.0,16.0,1.0,10.0,1.0,14.0,1.0,-0.406201
1212,15.0,1.0,16.0,1.0,11.0,1.0,12.0,1.0,1.908541
1213,15.0,1.0,16.0,1.0,13.0,1.0,14.0,1.0,-1.436851
1214,15.0,1.0,16.0,1.0,15.0,1.0,16.0,1.0,-2.985203
1215,15.0,1.0,3.0,2.0,11.0,1.0,6.0,2.0,0.288461
1216,15.0,1.0,3.0,2.0,15.0,1.0,3.0,2.0,-0.403292
1217,15.0,1.0,3.0,2.0,15.0,1.0,8.0,2.0,0.798487
1218,15.0,1.0,4.0,2.0,10.0,1.0,6.0,2.0,-0.446561
1219,15.0,1.0,4.0,2.0,11.0,1.0,3.0,2.0,0.222185
1220,15.0,1.0,4.0,2.0,11.0,1.0,8.0,2.0,-0.9072
1221,15.0,1.0,4.0,2.0,13.0,1.0,6.0,2.0,-0.368464
1222,15.0,1.0,4.0,2.0,15.0,1.0,4.0,2.0,-0.605136
1223,15.0,1.0,4.0,2.0,15.0,1.0,7.0,2.0,-0.290142
1224,15.0,1.0,5.0,2.0,9.0,1.0,6.0,2.0,0.771534
1225,15.0,1.0,5.0,2.0,10.0,1.0,3.0,2.0,0.787627
1226,15.0,1.0,5.0,2.0,10.0,1.0,8.0,2.0,-0.402084
1227,15.0,1.0,5.0,2.0,11.0,1.0,4.0,2.0,1.217375
1228,15.0,1.0,5.0,2.0,11.0,1.0,7.0,2.0,-0.105974
1229,15.0,1.0,5.0,2.0,13.0,1.0,3.0,2.0,0.596971
1230,15.0,1.0,5.0,2.0,13.0,1.0,8.0,2.0,-0.333561
1231,15.0,1.0,5.0,2.0,14.0,1.0,6.0,2.0,0.520949
1232,15.0,1.0,5.0,2.0,15.0,1.0,5.0,2.0,-2.061053
1233,15.0,1.0,6.0,2.0,15.0,1.0,6.0,2.0,-0.000228
1234,15.0,1.0,7.0,2.0,10.0,1.0,6.0,2.0,-0.212584
1235,15.0,1.0,7.0,2.0,11.0,1.0,3.0,2.0,0.106075
1236,15.0,1.0,7.0,2.0,11.0,1.0,8.0,2.0,-0.43663
1237,15.0,1.0,7.0,2.0,13.0,1.0,6.0,2.0,-0.176502
1238,15.0,1.0,7.0,2.0,15.0,1.0,4.0,2.0,-0.290142
1239,15.0,1.0,7.0,2.0,15.0,1.0,7.0,2.0,-0.140089
1240,15.0,1.0,8.0,2.0,11.0,1.0,6.0,2.0,-0.56814
1241,15.0,1.0,8.0,2.0,15.0,1.0,3.0,2.0,0.798487
1242,15.0,1.0,8.0,2.0,15.0,1.0,8.0,2.0,-1.601301
1243,16.0,1.0,3.0,2.0,9.0,1.0,5.0,2.0,-0.446561
1244,16.0,1.0,3.0,2.0,12.0,1.0,4.0,2.0,0.222185
1245,16.0,1.0,3.0,2.0,12.0,1.0,7.0,2.0,-0.9072
1246,16.0,1.0,3.0,2.0,14.0,1.0,5.0,2.0,-0.368464
1247,16.0,1.0,3.0,2.0,16.0,1.0,3.0,2.0,-0.605136
1248,16.0,1.0,3.0,2.0,16.0,1.0,8.0,2.0,-0.290142
1249,16.0,1.0,4.0,2.0,12.0,1.0,5.0,2.0,0.288461
1250,16.0,1.0,4.0,2.0,16.0,1.0,4.0,2.0,-0.403292
1251,16.0,1.0,4.0,2.0,16.0,1.0,7.0,2.0,0.798487
1252,16.0,1.0,5.0,2.0,16.0,1.0,5.0,2.0,-0.000228
1253,16.0,1.0,6.0,2.0,9.0,1.0,4.0,2.0,0.787627
1254,16.0,1.0,6.0,2.0,9.0,1.0,7.0,2.0,-0.402084
1255,16.0,1.0,6.0,2.0,10.0,1.0,5.0,2.0,0.771534
1256,16.0,1.0,6.0,2.0,12.0,1.0,3.0,2.0,1.217375
1257,16.0,1.0,6.0,2.0,12.0,1.0,8.0,2.0,-0.105974
1258,16.0,1.0,6.0,2.0,13.0,1.0,5.0,2.0,0.520949
1259,16.0,1.0,6.0,2.0,14.0,1.0,4.0,2.0,0.596971
1260,16.0,1.0,6.0,2.0,14.0,1.0,7.0,2.0,-0.333561
1261,16.0,1.0,6.0,2.0,16.0,1.0,6.0,2.0,-2.061053
1262,16.0,1.0,7.0,2.0,12.0,1.0,5.0,2.0,-0.56814
1263,16.0,1.0,7.0,2.0,16.0,1.0,4.0,2.0,0.798487
1264,16.0,1.0,7.0,2.0,16.0,1.0,7.0,2.0,-1.601301
1265,16.0,1.0,8.0,2.0,9.0,1.0,5.0,2.0,-0.212584
1266,16.0,1.0,8.0,2.0,12.0,1.0,4.0,2.0,0.106075
1267,16.0,1.0,8.0,2.0,12.0,1.0,7.0,2.0,-0.43663
1268,16.0,1.0,8.0,2.0,14.0,1.0,5.0,2.0,-0.176502
1269,16.0,1.0,8.0,2.0,16.0,1.0,3.0,2.0,-0.290142
1270,16.0,1.0,8.0,2.0,16.0,1.0,8.0,2.0,-0.140089
1271,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,-9.321783
1272,3.0,2.0,4.0,2.0,3.0,2.0,7.0,2.0,-1.860474
1273,3.0,2.0,4.0,2.0,4.0,2.0,8.0,2.0,1.860474
1274,3.0,2.0,4.0,2.0,5.0,2.0,6.0,2.0,-5.287224
1275,3.0,2.0,4.0,2.0,7.0,2.0,8.0,2.0,5.381373
1276,3.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0,-3.411948
1277,3.0,2.0,5.0,2.0,4.0,2.0,7.0,2.0,3.534774
1278,3.0,2.0,5.0,2.0,5.0,2.0,8.0,2.0,1.622484
1279,3.0,2.0,6.0,2.0,3.0,2.0,6.0,2.0,-1.875277
1280,3.0,2.0,6.0,2.0,6.0,2.0,8.0,2.0,-3.455034
1281,3.0,2.0,7.0,2.0,3.0,2.0,4.0,2.0,-1.860474
1282,3.0,2.0,7.0,2.0,3.0,2.0,7.0,2.0,-1.699082
1283,3.0,2.0,7.0,2.0,4.0,2.0,8.0,2.0,1.699082
1284,3.0,2.0,7.0,2.0,5.0,2.0,6.0,2.0,1.83255
1285,3.0,2.0,7.0,2.0,7.0,2.0,8.0,2.0,-0.829926
1286,3.0,2.0,8.0,2.0,3.0,2.0,8.0,2.0,-3.682291
1287,3.0,2.0,8.0,2.0,4.0,2.0,6.0,2.0,3.534774
1288,3.0,2.0,8.0,2.0,6.0,2.0,7.0,2.0,-1.688211
1289,4.0,2.0,5.0,2.0,4.0,2.0,5.0,2.0,-1.875277
1290,4.0,2.0,5.0,2.0,5.0,2.0,7.0,2.0,-3.455034
1291,4.0,2.0,6.0,2.0,3.0,2.0,8.0,2.0,3.534774
1292,4.0,2.0,6.0,2.0,4.0,2.0,6.0,2.0,-3.411948
1293,4.0,2.0,6.0,2.0,6.0,2.0,7.0,2.0,1.622484
1294,4.0,2.0,7.0,2.0,3.0,2.0,5.0,2.0,3.534774
1295,4.0,2.0,7.0,2.0,4.0,2.0,7.0,2.0,-3.682291
1296,4.0,2.0,7.0,2.0,5.0,2.0,8.0,2.0,-1.688211
1297,4.0,2.0,8.0,2.0,3.0,2.0,4.0,2.0,1.860474
1298,4.0,2.0,8.0,2.0,3.0,2.0,7.0,2.0,1.699082
1299,4.0,2.0,8.0,2.0,4.0,2.0,8.0,2.0,-1.699082
1300,4.0,2.0,8.0,2.0,5.0,2.0,6.0,2.0,-1.83255
1301,4.0,2.0,8.0,2.0,7.0,2.0,8.0,2.0,0.829926
1302,5.0,2.0,6.0,2.0,3.0,2.0,4.0,2.0,-5.287224
1303,5.0,2.0,6.0,2.0,3.0,2.0,7.0,2.0,1.83255
1304,5.0,2.0,6.0,2.0,4.0,2.0,8.0,2.0,-1.83255
1305,5.0,2.0,6.0,2.0,5.0,2.0,6.0,2.0,-9.314644
1306,5.0,2.0,6.0,2.0,7.0,2.0,8.0,2.0,7.181616
1307,5.0,2.0,7.0,2.0,4.0,2.0,5.0,2.0,-3.455034
1308,5.0,2.0,7.0,2.0,5.0,2.0,7.0,2.0,-6.407152
1309,5.0,2.0,8.0,2.0,3.0,2.0,5.0,2.0,1.622484
1310,5.0,2.0,8.0,2.0,4.0,2.0,7.0,2.0,-1.688211
1311,5.0,2.0,8.0,2.0,5.0,2.0,8.0,2.0,-0.774464
1312,6.0,2.0,7.0,2.0,3.0,2.0,8.0,2.0,-1.688211
1313,6.0,2.0,7.0,2.0,4.0,2.0,6.0,2.0,1.622484
1314,6.0,2.0,7.0,2.0,6.0,2.0,7.0,2.0,-0.774464
1315,6.0,2.0,8.0,2.0,3.0,2.0,6.0,2.0,-3.455034
1316,6.0,2.0,8.0,2.0,6.0,2.0,8.0,2.0,-6.407152
1317,7.0,2.0,8.0,2.0,3.0,2.0,4.0,2.0,5.381373
1318,7.0,2.0,8.0,2.0,3.0,2.0,7.0,2.0,-0.829926
1319,7.0,2.0,8.0,2.0,4.0,2.0,8.0,2.0,0.829926
1320,7.0,2.0,8.0,2.0,5.0,2.0,6.0,2.0,7.181616
1321,7.0,2.0,8.0,2.0,7.0,2.0,8.0,2.0,-5.952646
